compound_id,status,pdbqt_size,note
DEC_4529,skipped,0,
DEC_4045,skipped,0,
DEC_1647,skipped,0,
DEC_4305,skipped,0,
DEC_0501,skipped,0,
DEC_0720,skipped,0,
DEC_3655,skipped,0,
ACT_077,skipped,0,
DEC_0495,skipped,0,
DEC_2491,skipped,0,
DEC_3646,skipped,0,
DEC_2358,filtered,0,Aliphatic_long_chain
DEC_0973,skipped,0,
DEC_3143,skipped,0,
DEC_2076,skipped,0,
DEC_1856,filtered,0,iodine
DEC_2474,skipped,0,
DEC_1574,skipped,0,
DEC_2037,skipped,0,
DEC_2492,skipped,0,
DEC_4183,skipped,0,
DEC_3335,skipped,0,
DEC_0572,skipped,0,
DEC_0226,skipped,0,
DEC_1917,filtered,0,isolated_alkene
DEC_0883,skipped,0,
DEC_3208,filtered,0,ene_five_het_B(90)
DEC_1827,filtered,0,imine_1
DEC_0457,skipped,0,
DEC_0462,skipped,0,
DEC_1423,skipped,0,
DEC_0557,skipped,0,
DEC_4061,skipped,0,
DEC_0366,skipped,0,
DEC_1190,skipped,0,
DEC_4251,skipped,0,
DEC_4020,skipped,0,
DEC_3806,skipped,0,
DEC_0311,skipped,0,
DEC_0369,skipped,0,
DEC_2470,skipped,0,
DEC_0400,skipped,0,
DEC_4342,skipped,0,
DEC_0380,skipped,0,
DEC_1684,skipped,0,
DEC_2331,filtered,0,iodine
DEC_1456,skipped,0,
DEC_1169,skipped,0,
DEC_3887,skipped,0,
DEC_4453,skipped,0,
DEC_3366,skipped,0,
DEC_2237,filtered,0,quinone_A(370)
DEC_3628,skipped,0,
DEC_2073,filtered,0,Michael_acceptor_1
DEC_3099,skipped,0,
ACT_018,skipped,0,
DEC_3005,filtered,0,nitro_group
DEC_1249,skipped,0,
DEC_0381,filtered,0,Aliphatic_long_chain
DEC_3186,filtered,0,Aliphatic_long_chain
DEC_1652,filtered,0,imine_1
DEC_3844,skipped,0,
DEC_3879,skipped,0,
DEC_3230,skipped,0,
DEC_1263,skipped,0,
DEC_1837,filtered,0,hydroxamic_acid
DEC_0665,skipped,0,
DEC_0021,skipped,0,
DEC_4329,skipped,0,
DEC_0315,skipped,0,
DEC_0703,skipped,0,
DEC_4409,skipped,0,
DEC_3531,skipped,0,
DEC_0518,skipped,0,
DEC_1947,filtered,0,nitro_group
DEC_3690,skipped,0,
DEC_4584,skipped,0,
DEC_1404,skipped,0,
DEC_4770,skipped,0,
DEC_1049,skipped,0,
DEC_3576,skipped,0,
DEC_4294,skipped,0,
DEC_1459,skipped,0,
DEC_1470,skipped,0,
DEC_1937,skipped,0,
DEC_0796,skipped,0,
DEC_2680,skipped,0,
DEC_3199,skipped,0,
DEC_0397,skipped,0,
DEC_0707,skipped,0,
DEC_0344,skipped,0,
DEC_3726,skipped,0,
DEC_3268,filtered,0,N_oxide
DEC_3370,filtered,0,imine_1
DEC_2803,skipped,0,
DEC_3432,skipped,0,
DEC_0695,skipped,0,
DEC_0673,skipped,0,
DEC_1460,skipped,0,
DEC_3235,filtered,0,hydantoin
DEC_3775,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_1891,filtered,0,anil_di_alk_C(246)
DEC_3773,skipped,0,
DEC_4578,skipped,0,
DEC_0984,skipped,0,
DEC_4611,skipped,0,
DEC_1656,filtered,0,isolated_alkene
DEC_3877,skipped,0,
DEC_2182,filtered,0,Aliphatic_long_chain
DEC_1850,filtered,0,isolated_alkene
DEC_4112,skipped,0,
DEC_0481,skipped,0,
DEC_2607,skipped,0,
DEC_0158,skipped,0,
DEC_0453,skipped,0,
DEC_1776,skipped,0,
DEC_0383,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_0482,skipped,0,
ACT_059,skipped,0,
DEC_1705,filtered,0,Aliphatic_long_chain
DEC_1786,skipped,0,
DEC_4438,skipped,0,
DEC_0073,skipped,0,
DEC_2670,skipped,0,
DEC_0425,skipped,0,
DEC_1741,skipped,0,
DEC_1931,filtered,0,iodine
DEC_0892,skipped,0,
DEC_3599,skipped,0,
DEC_4140,skipped,0,
DEC_3489,skipped,0,
DEC_2960,filtered,0,imine_1
DEC_3169,skipped,0,
DEC_2454,skipped,0,
DEC_1548,skipped,0,
DEC_4318,skipped,0,
DEC_1636,skipped,0,
DEC_3367,filtered,0,anthranil_one_A(38)
DEC_4223,skipped,0,
DEC_2072,skipped,0,
DEC_1253,skipped,0,
DEC_4404,skipped,0,
DEC_3794,skipped,0,
DEC_0952,skipped,0,
DEC_0931,skipped,0,
DEC_4264,skipped,0,
DEC_0467,skipped,0,
DEC_3882,skipped,0,
DEC_0602,skipped,0,
DEC_4734,skipped,0,
DEC_4548,skipped,0,
DEC_1874,filtered,0,phthalimide
DEC_0375,skipped,0,
DEC_1862,filtered,0,thioester
DEC_2420,skipped,0,
DEC_2874,skipped,0,
DEC_0817,skipped,0,
DEC_0060,skipped,0,
DEC_3903,skipped,0,
DEC_2556,skipped,0,
ACT_005,skipped,0,
DEC_4245,skipped,0,
DEC_4319,skipped,0,
DEC_1224,skipped,0,
DEC_2964,filtered,0,anil_di_alk_C(246)
DEC_4670,skipped,0,
DEC_1530,skipped,0,
DEC_4646,skipped,0,
DEC_2345,skipped,0,
DEC_0772,skipped,0,
DEC_4059,skipped,0,
DEC_1364,skipped,0,
DEC_4001,skipped,0,
DEC_2058,skipped,0,
ACT_027,skipped,0,
DEC_3617,skipped,0,
DEC_1196,skipped,0,
DEC_3462,skipped,0,
DEC_2305,filtered,0,Aliphatic_long_chain
DEC_0814,skipped,0,
DEC_2687,skipped,0,
DEC_2086,skipped,0,
DEC_4299,skipped,0,
DEC_0839,skipped,0,
ACT_095,skipped,0,
DEC_4433,skipped,0,
DEC_1960,skipped,0,
DEC_4235,skipped,0,
DEC_3735,skipped,0,
DEC_3027,filtered,0,triple_bond
DEC_3053,skipped,0,
DEC_0421,skipped,0,
DEC_3359,filtered,0,Aliphatic_long_chain
DEC_1211,skipped,0,
DEC_1153,skipped,0,
DEC_0799,skipped,0,
DEC_0286,skipped,0,
DEC_0645,skipped,0,
DEC_3943,skipped,0,
DEC_4075,skipped,0,
DEC_1034,skipped,0,
DEC_1697,filtered,0,aniline
DEC_2866,skipped,0,
DEC_3172,skipped,0,
DEC_3410,skipped,0,
DEC_2053,skipped,0,
DEC_4316,skipped,0,
DEC_4499,skipped,0,
DEC_1921,filtered,0,Aliphatic_long_chain
DEC_4775,skipped,0,
DEC_2070,filtered,0,Aliphatic_long_chain
DEC_1071,skipped,0,
DEC_3659,skipped,0,
DEC_3142,filtered,0,iodine
DEC_3990,skipped,0,
DEC_1642,filtered,0,catechol_A(92)
DEC_2478,skipped,0,
DEC_4547,skipped,0,
DEC_1629,skipped,0,
DEC_0443,skipped,0,
DEC_2094,skipped,0,
DEC_3187,skipped,0,
DEC_2485,skipped,0,
DEC_0163,skipped,0,
DEC_1777,skipped,0,
DEC_0359,skipped,0,
DEC_2557,skipped,0,
DEC_1700,skipped,0,
DEC_4463,skipped,0,
DEC_2112,skipped,0,
DEC_3009,filtered,0,Michael_acceptor_1
DEC_3687,skipped,0,
DEC_1239,skipped,0,
DEC_1906,filtered,0,iodine
DEC_4276,skipped,0,
DEC_1302,skipped,0,
DEC_0485,skipped,0,
DEC_2088,skipped,0,
DEC_1617,filtered,0,thiol_2
DEC_2811,skipped,0,
DEC_2933,skipped,0,
DEC_1233,skipped,0,
DEC_2889,skipped,0,
DEC_3615,skipped,0,
DEC_2178,filtered,0,Aliphatic_long_chain
DEC_3014,filtered,0,triple_bond
DEC_0728,skipped,0,
DEC_1808,filtered,0,Aliphatic_long_chain
DEC_0554,skipped,0,
DEC_2271,filtered,0,charged_oxygen_or_sulfur_atoms
DEC_1767,filtered,0,aldehyde
DEC_0276,skipped,0,
DEC_0470,skipped,0,
DEC_1476,skipped,0,
DEC_4630,skipped,0,
DEC_2863,skipped,0,
DEC_2302,filtered,0,Aliphatic_long_chain
DEC_4423,skipped,0,
DEC_0546,skipped,0,
DEC_3001,filtered,0,>_2_ester_groups
DEC_0923,skipped,0,
DEC_4293,skipped,0,
DEC_3664,skipped,0,
DEC_0256,skipped,0,
DEC_2067,filtered,0,indol_3yl_alk(461)
DEC_2718,skipped,0,
DEC_2841,skipped,0,
DEC_0693,skipped,0,
DEC_3013,filtered,0,triple_bond
DEC_0660,skipped,0,
DEC_0738,skipped,0,
DEC_2658,skipped,0,
DEC_1664,filtered,0,Polycyclic_aromatic_hydrocarbon_2
DEC_1174,skipped,0,
DEC_2177,filtered,0,nitro_group
DEC_2688,skipped,0,
DEC_3363,filtered,0,Aliphatic_long_chain
DEC_1208,skipped,0,
ACT_054,skipped,0,
DEC_2179,skipped,0,
DEC_4728,skipped,0,
DEC_3580,skipped,0,
DEC_1706,filtered,0,Aliphatic_long_chain
DEC_3337,skipped,0,
DEC_4365,skipped,0,
DEC_1529,skipped,0,
DEC_4498,skipped,0,
DEC_0118,skipped,0,
DEC_4040,skipped,0,
DEC_1806,filtered,0,aniline
DEC_1692,skipped,0,
DEC_0668,skipped,0,
DEC_0145,skipped,0,
DEC_0161,skipped,0,
DEC_3357,skipped,0,
DEC_4738,skipped,0,
DEC_0613,skipped,0,
DEC_4368,skipped,0,
DEC_0740,skipped,0,
DEC_1044,skipped,0,
DEC_1729,filtered,0,Aliphatic_long_chain
DEC_1907,filtered,0,dyes5A(27)
DEC_2154,filtered,0,Aliphatic_long_chain
DEC_0105,skipped,0,
DEC_0813,skipped,0,
